SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
3307711	4429650	eng	mar	The problem is not this.	समस्या ही नव्हे.	समस्या ही नाही.
2208689	2921354	eng	mar	Why are you sitting alone in the dark?	तू अंधारात एकटीच कशाला बसली आहेस?	तू अंधारात एकटा का बसला आहेस?
2858502	7891585	eng	mar	Mary has done this.	हे मेरीने केलं आहे.	मेरीने हे केले आहे.
1577663	6148505	eng	mar	It was a joke.	जोक होता.	तो एक विनोद होता.
1626153	5940223	eng	mar	Insects are arthropods.	किडे संधिपाद असतात.	कीटक हे आर्थरपोड्स आहेत.
278206	2104572	eng	mar	Birds build nests.	पक्षी घरटी बनवतात.	पक्षी घरटे बांधतात.
2833359	2917800	eng	mar	She learned Latin in school.	ती शाळेत लॅटिन शिकली.	तिने शाळेत लॅटिन शिकले.
4401053	4870495	eng	mar	I slept all day.	मी दिवसभर झोपले.	मी दिवसभर झोपलो.
1025676	6921699	eng	mar	Tom goes to Boston every year.	टॉम दर वर्षी बॉस्टनला जातो.	टॉम दरवर्षी बोस्टनला जातो.
433678	2101001	eng	mar	I made a mistake.	मी चूकले.	मी चूक केली.
2546418	8395757	eng	mar	Tom is in another room.	टॉम दुसर्‍या खोलीत आहे.	टॉम दुसर् या खोलीत आहे.
276205	2090356	eng	mar	It is not clear who wrote this letter.	हे पत्र कोणी लिहिलं हे स्पष्ट नाही आहे.	हे पत्र कोणी लिहिले हे स्पष्ट नाही.
3360519	5280415	eng	mar	Tom needs a taxi.	टॉमला एक टॅक्सीची गरज आहे.	टॉमला टॅक्सीची गरज आहे.
3555103	4387985	eng	mar	Asians eat a lot of rice.	आशियाई लोकं भरपूर भात खातात.	आशियाई खूप तांदूळ खातात.
1254476	4718287	eng	mar	I've been waiting for two hours.	मी दोन तास वाट बघतोय.	मी दोन तास थांबलो आहे.
2203368	2397098	eng	mar	You're small.	तू छोटी आहेस.	तू लहान आहेस.
2361775	4307176	eng	mar	I want to make a pie.	मला पाय बनवायचा आहे.	मला पाई बनवायचे आहे.
5832782	8394653	eng	mar	Did you spend the entire morning with Tom?	तू पूर्ण सकाळ टॉमबरोबर काढलीस का?	आपण संपूर्ण सकाळी टॉमबरोबर खर्च केला?
3251697	5681921	eng	mar	He doesn't speak Japanese at home.	तो घरी जपानी बोलत नाही.	तो घरी जपान बोलत नाही.
72607	2088265	eng	mar	Four hundred million people speak English as their first language.	चारशे दशलक्ष लोकं इंग्रजी मातृभाषेचा रूपाने बोलतात.	चारशे दशलक्ष लोक इंग्रजी बोलतात त्यांची पहिली भाषा.
1766699	3551410	eng	mar	I live in Turkey.	मी तुर्कस्तानात राहतो.	मी तुर्कीमध्ये राहतो.
238435	2578432	eng	mar	Art is long, life is short.	कला दीर्घ, आयुष्य अल्प.	कला लांब आहे, जीवन लहान आहे.
1338075	2288484	eng	mar	Apparently some people need my blood more than I do.	काही लोकांना माझ्या रक्ताची माझ्यापेक्षा जास्त गरज आहे असं दिसून येतय.	वरवर पाहता काही लोकांना माझ्यापेक्षा जास्त रक्त हवे आहे.
6899031	7006401	eng	mar	I'll help you clean the house.	मी तुमची घर साफ करण्यात मदत करेन.	मी तुम्हाला घर स्वच्छ करण्यास मदत करीन.
1063979	3496703	eng	mar	We cannot afford it.	आम्हाला ते परवडत नाही.	आम्ही ते घेऊ शकत नाही.
1717371	7831126	eng	mar	Have you ever driven a van?	तुम्ही कधी व्हॅन चालवली आहे का?	आपण कधी व्हॅन चालविला आहे?
2540929	6888738	eng	mar	I'm looking for a friend of mine.	मी माझ्या एका मित्राला शोधतोय.	मी माझ्या मित्राचा शोध घेत आहे.
7049747	8404223	eng	mar	Is Tom still inside?	टॉम अजूनही आतमध्ये आहे का?	टॉम अजून आत आहे का?
1836201	8466438	eng	mar	He's old and crazy.	तो म्हातारा आणि वेडा आहे.	तो म्हातारा आणि वेडा आहे.
455353	5028488	eng	mar	Got it?	समजलं का?	समजले?
8047943	8407001	eng	mar	Mennad likes me.	मेन्नादला मी आवडते.	मेनड मला आवडते.
453551	5028484	eng	mar	I came.	मी आलो.	मी आलो.
2068450	2658828	eng	mar	Anna is a little girl.	अ‍ॅना छोटी मुलगी आहे.	अण्णा थोडी मुलगी आहेत.
7157037	7797897	eng	mar	Tom married a girl from Australia.	टॉमने ऑस्ट्रेलियाच्या एका मुलीशी लग्न केलं.	टॉमने ऑस्ट्रेलियाकडून मुलीचे लग्न केले.
2323601	4057523	eng	mar	Your face covered with cum.	तुझा चेहरा वीर्याने माखलेला आहे.	आपला चेहरा कमबख्त सह झाकलेला आहे.
1874259	4197799	eng	mar	Tom is on the computer.	टॉम कम्प्यूटरवर आहे.	टॉम संगणकावर आहे.
2655639	2664035	eng	mar	Nothing happens unless it is preceded by a dream.	एखादं स्वप्न पाहिल्याशिवाय काही होत नाही.	स्वप्नाच्या आधी न येता काहीही घडत नाही.
2247443	4822640	eng	mar	I want everything.	मला सगळंच हवं आहे.	मला सर्व काही हवे आहे.
52251	8087117	eng	mar	Come here at once.	आत्ताच्या आत्ता इथे या.	एकदा येथे या.
3303223	5232403	eng	mar	Your friend left the city.	तुझी मैत्रीण शहर सोडून गेली.	आपल्या मित्राने शहर सोडले.
282984	2176835	eng	mar	I expect him to come.	त्याच्या येण्याची मला अपेक्षा होती.	मी येण्याची अपेक्षा करतो.
5263495	7041008	eng	mar	There is a bird in the sky.	आकाशात एक पक्षी आहे.	आकाशात एक पक्षी आहे.
2275832	4870511	eng	mar	I didn't do anything bad.	मी काहीही वाईट केलं नाही.	मी काहीही वाईट केले नाही.
2243567	7068957	eng	mar	They're after us.	त्या आपल्या मागे लागल्या आहेत.	ते आमच्या मागे आहेत.
1398173	8683814	eng	mar	Tom has a large dick.	टॉमचा मोठा लंड आहे.	टॉमकडे एक मोठा डिक आहे.
2240756	2673281	eng	mar	We're leaving tonight.	आपण आज रात्री निघतोय.	आम्ही आज रात्री जात आहोत.
258388	2675697	eng	mar	I go to church by car.	मी गाडीने चर्चला जाते.	मी गाडीतून चर्चला जातो.
2206495	3035519	eng	mar	She knows everything.	तिला सर्वकाही माहीत आहे.	तिला सर्व काही माहित आहे.
2011460	3188151	eng	mar	Who wants to party?	पार्टी कोणाला करायची आहे?	कोणाला पार्टी करायची आहे?
2570422	2570421	eng	mar	There is a distance of four fingers' breadth between truth and lie.	खर्‍या-खोट्यामध्ये चार बोटांचं अंतर.	सत्य दरम्यान चार बोटांच्या भाकरीचे अंतर आहे आणि खोटे बोलणे.
4830190	5037826	eng	mar	You were Tom's only friend.	तू टॉमचा एकमात्र मित्र होतास.	आपण टॉमचा एकमेव मित्र होता.
2276558	2276581	eng	mar	Japan is a strange country.	जापान एक विचित्र देश आहे.	जपान हा एक विचित्र देश आहे.
1828440	2312990	eng	mar	The dog is hers.	कुत्रा तिचा आहे.	कुत्रा तिचा आहे.
4879959	6855687	eng	mar	Tom died in the accident.	टॉम अपघातात वारला.	या दुर्घटनेत टॉमचा मृत्यू झाला.
435052	2299803	eng	mar	He writes Arabic.	तो अरबी लिहितो.	तो अरबी लिहित आहे.
2149441	2276811	eng	mar	That's all I saw.	मी तेवढच बघितलं.	मी जे काही पाहिले तेच.
2221072	7585443	eng	mar	If dinner isn't ready by seven, I'm going to a restaurant.	सातपर्यंत जेवण तयार नसलं तर मी एखाद्या रेस्टॉरंटमध्ये जाईन.	जर रात्रीचे जेवण सात पर्यंत तयार नसेल तर मी रेस्टॉरंटला जात आहे.
1876168	7235294	eng	mar	Darwin changed everything.	डार्विनने सर्वकाही बदललं.	डार्विनने सर्व काही बदलले.
31658	2904622	eng	mar	I've had coffee already.	मी आधीच कॉफी घेतली आहे.	माझ्याकडे आधीच कॉफी आहे.
804087	2497435	eng	mar	General Montcalm attacked several British forts in 1757.	सेनापती मोन्टकामने १७५७ सालात अनेक ब्रटिश गडांवर स्वारी केली.	जनरल मॉन्टमॅल्कमने १७५७ मध्ये अनेक ब्रिटीश किल्ल्यावर हल्ला केला.
2563315	2563306	eng	mar	You can't clap with just one hand.	एका हाताने टाळी वाजत नाही.	आपण फक्त एक हात सह क्लॅप करू शकत नाही.
5859538	8505133	eng	mar	I won't come today.	मी आज येणार नाही.	मी आज येणार नाही.
1098736	5312141	eng	mar	Go there.	तिथे जा.	तेथे जा.
2289030	3030239	eng	mar	Don't you talk back to me.	तू मला उलट उत्तर देऊ नकोस.	तू माझ्याशी परत बोलू नकोस.
378525	2678248	eng	mar	The Shitennouji is the most ancient temple in Japan.	शितेन्नोउजि हे जपानमधील सर्वात प्राचीन मंदिर आहे.	शितेनोयूजी हे जपानमधील सर्वात प्राचीन मंदिर आहे.
798692	6083025	eng	mar	Both roads lead to the station.	दोन्ही रस्ते स्थानकाकडे जातात.	दोन्ही रस्ते स्टेशनवर आघाडीवर आहेत.
2426003	7866886	eng	mar	If I weren't poor, I'd buy that car.	मी गरीब नसतो तर मी ती गाडी विकत घेतली असती.	जर मी गरीब नव्हतो तर मी ती कार खरेदी करीन.
2880943	9107114	eng	mar	She tried a coat on.	त्यांनी एक कोट घालून बघितला.	तिने एक कोट प्रयत्न केला.
5738341	7104283	eng	mar	I do what I think is right.	मला जसं योग्य वाटतं तसं मी करते.	मला जे वाटते ते मी करतो.
42067	2253359	eng	mar	It's free of charge.	फुकटात आहे.	हे शुल्क मोफत आहे.
301814	4728558	eng	mar	He's talking on the telephone.	तो फोनवर बोलतोय.	तो टेलिफोनवर बोलत आहे.
260900	2165677	eng	mar	I remember him well.	मला तो चांगल्यापणे आठवतो.	मला त्याला चांगले आठवते.
7537658	8667910	eng	mar	I don't think that your name is really Tom.	तुझं नाव खरच टॉम आहे असं मला वाटत नाही.	मला वाटत नाही की आपले नाव खरोखर टॉम आहे.
2855943	8424797	eng	mar	Tom will catch you.	टॉम तुम्हाला पकडेल.	टॉम तुला पकडेल.
26346	2665997	eng	mar	Some English words have two spellings - "gray" and "grey", for example.	काही इंग्रजी शब्दांचे दोन स्पेलिंग असतात - उदाहरणार्थ "gray" व "grey".	काही इंग्रजी शब्दांमध्ये दोन शब्दलेखन आहेत - "ग्रे" आणि "ग्रे", उदाहरणार्थ.
8616258	9106899	eng	mar	He left Algeria to study in Germany four years ago.	तो चार वर्षांपूर्वी अल्जेरिया सोडून जर्मनीत अभ्यास करायला गेला.	तो चार वर्षांपूर्वी जर्मनीमध्ये अभ्यास करण्यासाठी अल्जेरिया सोडला.
4493764	5046753	eng	mar	Tom has a piano.	टॉमकडे पियानो आहे.	टॉमकडे पियानो आहे.
3151455	4616587	eng	mar	Give me three weeks.	मला तीन आठवडे दे.	मला तीन आठवडे द्या.
1489479	3303025	eng	mar	Thanks, I downloaded all six files.	धन्यवाद, सहाच्या सहा फायली डाऊनलोड केल्या.	धन्यवाद, मी सर्व सहा फायली डाउनलोड केल्या.
2808124	7867315	eng	mar	He's married.	तो विवाहित आहे.	त्याचे लग्न झाले आहे.
2538182	3015038	eng	mar	Tom got his first car when he was eighteen.	टॉम अठरा वर्षाचा असताना त्याला त्याची पहिली गाडी मिळाली.	जेव्हा तो आठ वर्षांचा होता तेव्हा टॉमला त्याची पहिली कार मिळाली.
680043	3304831	eng	mar	They're able to sing.	त्यांना गाता येतं.	ते गाणे सक्षम आहेत.
6890556	7866889	eng	mar	Are you sure you can do this by yourself?	हे तू नक्की स्वतःहून करू शकतेस का?	आपणास खात्री आहे की आपण हे स्वतः करू शकता?
435028	2386153	eng	mar	He washes his t-shirt.	तो आपलं टीशर्ट धुतो.	तो त्याचा टी शर्ट धुवतो.
1396028	8684479	eng	mar	Tom has a small penis.	टॉमचा छोटा लिंग आहे.	टॉम एक लहान पुरुष आहे.
2240548	2666065	eng	mar	We're being followed.	आपला पाठलाग केला जातोय.	आम्ही अनुसरण केले जात आहोत.
1156045	3613141	eng	mar	She stood up.	त्या उभ्या राहिल्या.	ती उभी राहिली.
313415	2860889	eng	mar	She went back to England in the end.	ती शेवटी इंग्लंडला परतली.	ती शेवटी इंग्लंडला परत गेली.
2361213	2621244	eng	mar	I don't have what I want.	मला जे हवं आहे ते माझ्याकडे नाहीये.	मला काय हवे आहे ते माझ्याकडे नाही.
292135	2328477	eng	mar	He is very fat, that is, he weighs 300 pounds.	तो खूपच जाडा आहे, अर्थात, त्याचं वजन ३०० पाउंड आहे.	तो खूप चरबी आहे, की, तो 300 पौंड वजन आहे.
6668265	6874829	eng	mar	Sami found a job in Egypt.	सामीला इजिप्तमध्ये नोकरी सापडली.	सामीला इजिप्तमध्ये नोकरी सापडली.
2451324	2983739	eng	mar	Have you ever taught French to anyone?	तू कधी कोणाला फ्रेंच शिकवली आहेस का?	आपण कधीही फ्रेंचला कोणालाही शिकवले आहे?
6820395	6820489	eng	mar	This picture was taken on Monday.	हा फोटो सोमवारी काढलेला.	हे चित्र सोमवारी घेण्यात आले.
773490	4616773	eng	mar	Juanito has four sisters.	ह्वानितोच्या चार बहिणी आहेत.	जुआनिटोकडे चार बहिणी आहेत.
2018809	7729400	eng	mar	I want to be here when Tom wakes up.	माझी इच्छा आहे की टॉम उठेल तेव्हा मी इथे असावं.	टॉम उठल्यावर मला इथे रहायचे आहे.
2544238	4381993	eng	mar	I'll take Tom there myself.	मी स्वतःच टॉमला तिथे घेऊन जाईन.	मी टॉमला तिथे घेऊन जाईन.
5055496	5087549	eng	mar	There were islands in the sea.	समुद्रात बेटं होती.	समुद्रात बेटे होते.
63655	3780599	eng	mar	The Catholic Church is opposed to divorce.	कॅथलिक चर्च घटस्फोटाच्या विरोधात आहे.	कॅथोलिक चर्च घटस्फोटाचा विरोध आहे.
710735	5235681	eng	mar	Give her the book.	पुस्तक त्यांना द्या.	तिला पुस्तक द्या.
3910088	5692752	eng	mar	We're here to see him.	आपण इथे त्याला पाहायला आलो आहोत.	आम्ही त्याला पाहण्यासाठी येथे आहोत.
953356	2100983	eng	mar	How was your day?	तुमचा दिवस कसा गेला?	तुमचा दिवस कसा होता?
4931661	7899425	eng	mar	You didn't say a word.	तू एक शब्दही बोलला नाहीस.	आपण एक शब्द बोलला नाही.
2871332	5245149	eng	mar	His girlfriend was there, too.	त्यांच्या गर्लफ्रेंडसुद्धा तिथे होत्या.	त्याची मैत्रीणही तिथे होती.
1466943	3380652	eng	mar	I will give you a laptop.	मी तुला एक लॅपटॉप देईन.	मी तुला एक लॅपटॉप देईन.
1943883	6878925	eng	mar	Stop! There's a deer on the road.	थांब! रस्त्यात हरण आहे.	थांबा! रस्त्यावर एक हरिण आहे.
1898313	6166387	eng	mar	My father died in Vietnam.	माझे वडील व्हिएतनाममध्ये वारले.	माझ्या वडिलांचा व्हिएतनाममध्ये मृत्यू झाला.
1133345	2637273	eng	mar	Women have beauty, but do books not also have beauty?	स्त्रियांकडे सुंदरता असतेच, पण पुस्तकांमध्येसुद्धा सुंदरता असते, नाही का?	महिला सौंदर्य आहेत, पण पुस्तके देखील सौंदर्य नाहीत?
1256092	2506767	eng	mar	We're in Formigine.	आपण फोर्मिजिनेमध्ये आहोत.	आम्ही फॉर्गीनमध्ये आहोत.
3095224	9056911	eng	mar	I just ate.	माझं आत्ताच खाऊन झालं आहे.	मी नुकतेच खाल्ले.
45748	2105073	eng	mar	The river is wide.	नदी रुंद आहे.	नदी रुंद आहे.
42195	2165696	eng	mar	Is it Japanese food?	ते जापानी आहार आहे का?	हे जपानी अन्न आहे का?
550248	2106248	eng	mar	I don't remember.	मला आठवत नाहिये.	मला आठवत नाही.
1164244	2104429	eng	mar	Tom saw a doctor.	टॉमने एका डॉक्टरला बघितलं.	टॉमने एक डॉक्टर पाहिले.
6049002	7082579	eng	mar	Tom is worried about the kids.	टॉमला मुलांची काळजी आहे.	टॉम मुलांबद्दल काळजीत आहे.
4500968	8334620	eng	mar	Those men are strange.	ती माणसं विचित्र आहेत.	ते पुरुष विचित्र आहेत.
2648215	4469802	eng	mar	Who has my wallet?	माझा बटवा कोणाकडे आहे?	माझे पाकीट कोण आहे?
4317881	8115619	eng	mar	I didn't kiss him. He kissed me.	मी त्याला किस केलं नाही. त्याने मला किस केलं.	मी त्याला चुंबन घेतले नाही. त्याने मला चुंबन घेतले.
19433	8227273	eng	mar	She went there last summer.	त्या तिथे गेल्या उन्हाळ्यात गेल्या.	ती गेल्या उन्हाळ्यात गेली.
569807	3888169	eng	mar	Could you please give the baby a bath?	जरा बाळाला आंघोळ घालाल का?	कृपया बाळाला आंघोळ करू शकता?
7850499	8667339	eng	mar	Why did he go to Algeria?	तो अल्जेरियाला का गेला?	त्याने अल्जेरियाला का गेले?
6586763	7941542	eng	mar	I am also one of them.	मीही त्यांच्यातलीच आहे.	मी त्यापैकी एक आहे.
3821846	5517628	eng	mar	My birthday is in October.	माझा वाढदिवस ऑक्टोबरमध्ये पडतो.	माझा वाढदिवस ऑक्टोबरमध्ये आहे.
3342821	6937767	eng	mar	You two come with me.	तुम्ही दोघी माझ्याबरोबर या.	तू दोन माझ्याबरोबर ये.
6476010	7806124	eng	mar	What's the color of your blood?!	तुमच्या रक्ताचा रंग कोणता आहे?!	आपल्या रक्ताचा रंग काय आहे?
1008793	3304799	eng	mar	He died at the age of 54.	५४ वर्षांचा असताना वारला.	वयाच्या 54 व्या वर्षी त्यांचा मृत्यू झाला.
919839	3888287	eng	mar	I live in Białystok.	मी बियालीस्टॉकमध्ये राहतो.	मी बॅलेस्टॉममध्ये राहतो.
5706676	8814875	eng	mar	It's easy to sing.	गाणं सोपं असतं.	हे गाणे सोपे आहे.
906328	3138218	eng	mar	Run!	धाव!	चालवा!
3922275	8329248	eng	mar	Tom allowed me to go.	टॉमने मला जायला दिलं.	टॉमने मला जाण्यास परवानगी दिली.
1484197	3067344	eng	mar	Is the glass half full or half empty?	ग्लास अर्ध भरलेलं आहे की अर्ध रिकामं?	काचे अर्धा किंवा अर्धा रिक्त आहे का?
2854106	3885796	eng	mar	She forgave me.	तिने मला माफ केलं.	तिने मला माफ केले.
2486594	7919573	eng	mar	The law has been changed.	कायदा बदलण्यात आला आहे.	कायदा बदलला आहे.
1662425	2792255	eng	mar	Tom is finishing his work.	टॉम त्याचं काम संपवत आहे.	टॉम त्याचे काम संपवत आहे.
52813	2399516	eng	mar	Let's go as soon as John comes.	जॉन आल्याबरोबरच जाऊया.	जॉन येताच जाऊया.
2329637	2745493	eng	mar	I got the message just this morning.	मला आज सकाळीच निरोप मिळाला.	मला आज सकाळी संदेश मिळाला.
5053549	6168046	eng	mar	You licked his penis.	तुम्ही त्याचं शिश्न चाटलंत.	आपण त्याचे टोक चाटले.
388643	2349053	eng	mar	The dog was hit by a car.	कुत्र्याला गाडी ठोकली.	कुत्र्याला गाडीने धडक दिली.
2566225	2651566	eng	mar	He started crying as soon as he heard the news.	बातमी ऐकताच त्याने रडायला सुरुवात केली.	ही बातमी ऐकताच ते रडू लागले.
2360308	8888312	eng	mar	I've seen your record.	मी तुझा रेकॉर्ड बघितला आहे.	मी तुमचा रेकॉर्ड पाहिले आहे.
1191978	2660726	eng	mar	Why didn't you tell me that before?	तू मला ते आधी का नाही सांगितलंस?	तू मला आधी का सांगितले नाहीस?
291637	8505115	eng	mar	He put on his hat at once.	त्याने लगेच आपली टोपी घातली.	त्याने एकदा टोपी ठेवली.
8343253	8348758	eng	mar	Mary told Tom that she liked him too.	मेरीने टॉमला सांगितलं की तिलाही तो आवडतो.	मेरीने टॉमला सांगितले की तिलाही आवडले.
2548157	2686628	eng	mar	There's one problem.	एक अडचण आहे.	एक समस्या आहे.
887273	2107247	eng	mar	She listens to him.	ती त्यांचं ऐकते.	ती त्याचे ऐकते.
3504486	8310622	eng	mar	I wasn't accusing you of anything.	मी तुमच्यावर कोणताही आरोप करत नव्हते.	मी तुमच्यावर काहीही आरोप करत नव्हतो.
6058271	8088803	eng	mar	I will do what you tell me.	तुम्ही मला जसं सांगाल तसं मी करेन.	तू मला काय सांगशील ते मी करेन.
3442372	5673963	eng	mar	Tom likes his school a lot.	टॉमला आपली शाळा खूप आवडते.	टॉमला त्याची शाळा खूप आवडते.
64780	3219799	eng	mar	It was so sour an orange that I could not eat it.	ते इतकं आंबट संत्र होतं की मला खायलाच झालं नाही.	हे इतके आंबट होते की मी ते खाऊ शकत नाही.
2796048	4827192	eng	mar	Esperanto is easy to pronounce.	एस्पेरांतो उच्चारायला सोपी आहे.	ईबोनॉम उच्चारण करणे सोपे आहे.
2387833	8830866	eng	mar	I need your car.	मला तुझ्या गाडीची गरज आहे.	मला तुझ्या कारची गरज आहे.
435322	2511283	eng	mar	Don't you touch me, you'd make me dirty!	मला हात लावू नकोस, मला घाण करशील तू!	तू मला स्पर्श करु नकोस, तू मला घाणेरडे करशील!
2309376	4418488	eng	mar	My phone rang again.	माझा फोन पुन्हा वाजला.	माझा फोन पुन्हा रंगला.
3054966	5433407	eng	mar	He makes me laugh.	ते मला हसवतात.	तो मला हसवतो.
2252616	2295549	eng	mar	There is more.	आजून आहे.	अजून आहे.
245011	3140303	eng	mar	I can't find my umbrella anywhere.	मला माझी छत्री कुठेही सापडत नाहीये.	मला कुठेही माझी छत्री सापडत नाही.
1996932	2084702	eng	mar	Do you like dumplings?	तुला डंपलिंग्ज आवडतात का?	तुला डंपिंग आवडतात का?
3824873	3982235	eng	mar	English is spoken everywhere.	इंग्रजी सगळीकडे बोलली जाते.	इंग्रजी सर्वत्र बोलली जाते.
2012399	5221820	eng	mar	Do you want anything else?	तुला अजून काही हवं आहे का?	तुला दुसरे काही हवे आहे का?
2859641	5031483	eng	mar	We heard it.	आपण ऐकलं.	आम्ही ते ऐकले.
241008	2461098	eng	mar	I'll have to think about it.	मला विचार करायला लागेल.	मला याबद्दल विचार करावा लागेल.
477053	2085941	eng	mar	Pakistan is a Muslim country.	पाकिस्तान हा मुस्लिम देश आहे.	पाकिस्तान हा मुस्लिम देश आहे.
5109734	5235997	eng	mar	Don't move these books.	ही पुस्तकं हलवू नका.	ही पुस्तके हलवू नका.
239568	8615285	eng	mar	What do you think of the present cabinet?	सध्याच्या कॅबिनेटचा तुमचा काय विचार आहे?	तुम्हाला सध्याच्या मंत्रिमंडळाचा काय विचार आहे?
1358157	5692827	eng	mar	Could I have a cigarette?	मला एक सिगरेट मिळेल का?	मी सिगारेट घेऊ शकतो?
1847808	7921396	eng	mar	I haven't eaten in four days.	मी चार दिवसांत काही खाल्लं नाहीये.	मी चार दिवसात खाल्ले नाही.
287430	2267312	eng	mar	Is his father a doctor?	तुझे बाबा डॉक्टर आहेत का?	त्याचे वडील डॉक्टर आहेत का?
2111256	3372214	eng	mar	They're nice.	चांगले आहेत.	ते छान आहेत.
509330	6537700	eng	mar	It's mine, not hers.	माझी आहे, तिची नाही.	हे माझे आहे, तिचे नाही.
7253585	8236628	eng	mar	Sami and Layla always ate together.	सामी आणि लैला नेहमीच एकत्र खायचे.	सामी आणि लैला नेहमी एकत्र खाल्ले.
2210814	2386044	eng	mar	Can you show me?	तू मला दाखवू शकतेस का?	आपण मला दर्शवू शकता?
3647271	4882933	eng	mar	The boys are asking questions.	मुलं प्रश्न विचारताहेत.	मुले प्रश्न विचारत आहेत.
2982776	4757892	eng	mar	We must learn to work together.	आम्हाला एकत्र काम करायला शिकायला पाहिजे.	आपण एकत्र काम करायला शिकले पाहिजे.
1029694	6393752	eng	mar	Tom asked Mary several questions.	टॉमने मेरीला अनेक प्रश्न विचारले.	टॉमने मेरीला अनेक प्रश्न विचारले.
6330490	7266714	eng	mar	Tom eats a banana.	टॉम केळं खातो.	टॉम केळी खातो.
1025670	2951941	eng	mar	Tom goes to the library at least once a month.	टॉम महिन्यातून एकदा तरी ग्रंथालयात जातो.	टॉम किमान एकदा लायब्ररीमध्ये जातो.
2011782	2665712	eng	mar	I want to speak to Tom.	मला टॉमशी बोलायचं आहे.	मला टॉमशी बोलायचे आहे.
246486	2666154	eng	mar	It was easy for me to do so.	माझ्यासाठी असं करणं सोपं होतं.	असे करणे माझ्यासाठी सोपे होते.
7357037	7337770	eng	mar	Don't bother the others.	इतरांना त्रास देऊ नका.	इतरांना त्रास देऊ नका.
2473574	3323159	eng	mar	She dyed her hair bright red.	तिने तिच्या केसांना भडक लाल रंग लावला.	तिने तिचे केस तेजस्वी लाल रंगाचे मरण पावले.
6049397	7764576	eng	mar	Lift your leg.	पाय वर कर.	आपला पाय उचला.
2570675	2570673	eng	mar	He feasts before fasting and fasts before feasting.	उपासामागे पारणे आणि पारण्यामागे उपास.	तो वेगवान आणि वेगवान आधी आणि वेगाने प्रयत्न करतो.
2280273	3376110	eng	mar	Do you like swimming?	तुला पोहायला आवडतं का?	तुला पोहणे आवडते का?
323544	2176170	eng	mar	Do you have blankets?	तुमच्याकडे ब्लॅंकेट आहेत का?	आपल्याकडे ब्लँकेट आहेत का?
2546692	4047482	eng	mar	I'll go back to Boston.	मी बॉस्टनला परतेन.	मी परत बोस्टनला जाईन.
388022	2651454	eng	mar	The people stood up and began to sing.	लोकं उभी राहून गायला लागली.	लोक उभे राहिले आणि गाण्यास सुरुवात झाली.
69384	2753828	eng	mar	Did you go to Nikko yesterday?	तू काल निक्कोला गेला होतीस का?	काल तू निकोला गेलास का?
2005178	7903300	eng	mar	Tom left.	टॉम सोडून गेला.	टॉम निघून गेला.
4495834	5113263	eng	mar	The attacker ran away.	हल्लेखोर पळून गेला.	हल्लेखोर पळून गेला.
294484	8924937	eng	mar	He kept singing.	ते गात बसले.	तो गाणे ठेवत राहिला.
3915844	5046720	eng	mar	Give him something to drink.	त्याला काहीतरी प्यायला दे.	त्याला पिण्यासाठी काहीतरी द्या.
5607234	6699304	eng	mar	What is life?	आयुष्य म्हणजे काय?	आयुष्य काय आहे?
1860453	2094710	eng	mar	Don't leave.	सोडून जाऊ नकोस.	सोडू नका.
2570448	2570446	eng	mar	Earn with both hands, spend with one.	दोन हाती मिळवावे, एक हाती खर्चावे.	दोन्ही हातांनी आधी, एक घेऊन खर्च करा.
1205618	4888687	eng	mar	I'm shorter than him.	मी त्याच्यापेक्षा बुटकी आहे.	मी त्याच्यापेक्षा लहान आहे.
755861	3061173	eng	mar	My favorite singer is Kylie Minogue.	माझी आवडती गायिका कायली मिनोग आहे.	माझी आवडती गायक काइल मिनोग आहे.
595597	3847357	eng	mar	Where were you yesterday?	काल कुठे होतास?	काल तू कुठे होतास?
4135335	8498260	eng	mar	I can't stand this place.	मला ही जागा सहन होत नाहीये.	मी या ठिकाणी उभे राहू शकत नाही.
1439009	8621993	eng	mar	He always asks for your opinion.	ते नेहमीच तुझं मत मागतात.	तो नेहमी आपल्या मतासाठी विचारतो.
3395400	5502061	eng	mar	What language do you usually use when talking with Tom?	टॉमशी बोलताना तुम्ही शक्यतो कोणती भाषा वापरता?	टॉमबरोबर बोलताना आपण सहसा काय भाषा वापरता?
9337265	9337593	eng	mar	Why's your webcam on?	तुझा वेबकॅम चालू का आहे?	आपला वेबमा का चालू आहे?
852904	2680047	eng	mar	We don't have tea.	आमच्याकडे चहा नाहीये.	आमच्याकडे चहा नाही.
3172325	8182955	eng	mar	Are you tall?	तू उंच आहेस का?	तू उंच आहेस का?
1495869	5037786	eng	mar	Did Tom say anything?	टॉमने काही म्हटलं का?	टॉम काही बोलला?
255212	5222430	eng	mar	Where am I?	मी कुठे आहे?	मी कुठे आहे?
3166192	8033066	eng	mar	There's only one bullet left.	फक्त एकच गोळी राहिली आहे.	एकच गोळी शिल्लक आहे.
873621	2740113	eng	mar	I am probably lost.	मी कदाचित हरवलो आहे.	मी कदाचित हरलो आहे.
7034569	7238541	eng	mar	Kabylia is located in North Africa.	कबायलिया उत्तर आफ्रिकेत स्थित आहे.	काबोलिया उत्तर आफ्रिकेत स्थित आहे.
