SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
318679	781066	eng	mal	I can't sleep at night.	എനിക്ക് രാത്രി ഉറങ്ങാൻ കഴിയുന്നില്ല.	എനിക്ക് രാത്രി ഉറങ്ങാൻ കഴിയില്ല.
319884	708470	eng	mal	There is a time for all things.	എല്ലാത്തിനും അതിന്റേതായ സമയമുണ്ട്.	എല്ലാ കാര്യങ്ങൾക്കും ഒരു സമയമുണ്ട്.
320782	820225	eng	mal	Mother has made me what I am.	അമ്മയാണ് എന്നെ ഞാനാക്കിയത്.	ഞാൻ എന്താണെന്ന് അമ്മ എന്നെ ഉണ്ടാക്കി.
321152	759862	eng	mal	Don't forget to call me.	എന്നെ വിളിക്കാൻ മറക്കരുത്.	എന്നെ വിളിക്കാൻ മറക്കരുത്.
321442	784380	eng	mal	Leave it to me.	അതെനിക്ക് വിട്ടു തരിക.	ഇത് എനിക്ക് വിടുക.
321574	759867	eng	mal	I brush my teeth twice a day.	ഞാൻ ഒരു ദിവസത്തിൽ രണ്ടു തവണ പല്ല് തേയ്ക്കും.	ഞാൻ ദിവസത്തിൽ രണ്ടുതവണ പല്ല് തേക്കുന്നു.
321923	766346	eng	mal	I can't trust in his word.	എനിക്ക് അവന്റെ വാക്ക് വിശ്വസിക്കാൻ കഴിയില്ല.	അവന്റെ വാക്കിൽ എനിക്ക് വിശ്വസിക്കാൻ കഴിയില്ല.
322029	651937	eng	mal	He doesn't like us.	അവന് ഞങ്ങളെ ഇഷ്ടമല്ല.	അവൻ ഞങ്ങളെ ഇഷ്ടപ്പെടുന്നില്ല.
323167	781644	eng	mal	It will be raining at this time tomorrow.	നാളെ ഇതേ സമയത്ത് മഴ പെയ്യുകയായിരിക്കും.	നാളെ ഈ സമയത്ത് മഴ പെയ്യും.
323269	671524	eng	mal	I don't think it'll rain tomorrow.	നാളെ മഴ പെയ്യുമെന്ന് എനിക്ക് തോന്നുന്നില്ല.	നാളെ മഴ പെയ്യുമെന്ന് ഞാൻ കരുതുന്നില്ല.
323324	678177	eng	mal	Come again tomorrow.	നാളെ വീണ്ടും വരൂ.	നാളെ വീണ്ടും വരൂ.
323395	2188418	eng	mal	Tomorrow we will encounter the enemy.	നാളെ നമ്മള്‍ ശത്രുക്കളുമായി ഏറ്റുമുട്ടും.	നാളെ ഞങ്ങൾ ശത്രുവിനെ നേരിടും.
323473	1247012	eng	mal	Come and see me tomorrow.	എന്നെ നാളെ വന്നു കാണൂ.	നാളെ വന്ന് എന്നെ കാണുക.
323761	766445	eng	mal	I'm awake.	ഞാൻ ഉണർന്നിരിക്കുകയാണ്.	ഞാൻ ഉണർന്നിരിക്കുന്നു.
323764	653463	eng	mal	The eye is the mirror of the soul.	കണ്ണ് ആത്മാവിന്റെ കണ്ണാടിയാണ്.	ആത്മാവിന്റെ കണ്ണാണ് കണ്ണ്.
324123	651936	eng	mal	Wild animals live in the forest.	വന്യ മൃഗങ്ങള്‍ കാട്ടിലാണ് ജീവിക്കുന്നത്.	കാട്ടുമൃഗങ്ങൾ വനത്തിലാണ് താമസിക്കുന്നത്.
324358	780416	eng	mal	My friend got good marks in the English examination.	എന്റെ സുഹൃത്തിന് ഇംഗ്ലീഷ് പരീക്ഷയിൽ നല്ല മാർക്ക് കിട്ടി.	ഇംഗ്ലീഷ് പരീക്ഷയിൽ എന്റെ സുഹൃത്തിന് നല്ല മാർക്ക് ലഭിച്ചു.
324558	7902046	eng	mal	I've just been to the post office.	ഞാന്‍ ഇപ്പോള്‍ പോസ്റ്റോഫീസില്‍ പോയതേയുള്ളൂ.	ഞാൻ പോസ്റ്റോഫീസിൽ എത്തി.
325028	2188421	eng	mal	Taxi fares will go up next month.	ടാക്സി വാടക അടുത്ത മാസം കൂടും.	അടുത്ത മാസം ടാക് സി നിരക്ക് ഉയരും.
325781	766726	eng	mal	She is an expert when it comes to cooking.	അവൾ ഒരു പാചക വിദഗ്ധയാണ്.	പാചകം ചെയ്യുമ്പോൾ അവൾ ഒരു വിദഗ്ദ്ധനാണ്.
325787	652438	eng	mal	I don't know how to cook.	എനിക്ക് പാചകം ചെയ്യാന്‍ അറിയില്ല.	എനിക്ക് എങ്ങനെ പാചകം ചെയ്യണമെന്ന് അറിയില്ല.
326568	651499	eng	mal	Please raise your hand before you speak.	ദയവായി നിങ്ങള്‍ സംസാരിക്കുന്നതിന് മുമ്പ് നിങ്ങളുടെ കൈ ഉയര്‍ത്തുക.	സംസാരിക്കുന്നതിന് മുമ്പ് ദയവായി കൈ ഉയർത്തുക.
329713	6402551	eng	mal	Good morning!	സുപ്രഭാതം!	സുപ്രഭാതം!
354852	1776820	eng	mal	Everyone makes mistakes.	എല്ലാവർക്കും തെറ്റുപറ്റും.	എല്ലാവരും തെറ്റുകൾ വരുത്തുന്നു.
356200	3665570	eng	mal	Who are you?	നിങ്ങൾ ആരാണ്?	നിങ്ങൾ ആരാണ്?
370703	1384735	eng	mal	Where are you from?	നീ എവിടുന്നാണ്	നിങ്ങൾ എവിടെ നിന്നാണ്?
371002	759799	eng	mal	Don't challenge someone who has nothing to lose.	ഒന്നും നഷ്ടപ്പെടാനില്ലാത്തവെ വെല്ലുവിളിക്കരുത്.	നഷ്ടപ്പെടാൻ ഒന്നുമില്ലാത്ത ഒരാളെ വെല്ലുവിളിക്കരുത്.
371414	656093	eng	mal	I have been to Rome.	ഞാന്‍ റോമില്‍ പോയിട്ടുണ്ട്.	ഞാൻ റോമിൽ പോയി.
373216	7896041	eng	mal	Really?	ശരിക്കും?	ശരിക്കും?
387464	720965	eng	mal	Please wrap it like a Christmas present.	ദയവായി ഇതൊരു ക്രിസ്മസ് സമ്മാനം പോലെ പൊതിയൂ.	ഒരു ക്രിസ്മസ് സമ്മാനം പോലെ ഇത് പൊതിയുക.
387499	759855	eng	mal	How do you say this word?	ഈ വാക്ക് എങ്ങനെയാണ് ഉച്ചരിക്കുന്നത്.	ഈ വാക്ക് നിങ്ങൾ എങ്ങനെ പറയും?
389014	822223	eng	mal	This is a wooden table.	ഇതൊരു തടിമേശയാണ്.	ഇതൊരു മരം മേശയാണ്.
391600	652385	eng	mal	It rained as soon as he got home.	അവന്‍ വീട്ടില്‍ എത്തിച്ചേര്‍ന്നയുടന്‍ മഴ പെയ്യാന്‍ തുടങ്ങി.	വീട്ടിലെത്തിയയുടനെ മഴ പെയ്തു.
392279	1233111	eng	mal	This is not cool.	ഇത് തണുത്തതല്ല.	ഇത് രസകരമല്ല.
394206	716627	eng	mal	I didn't know that he was there.	അവൻ അവിടെയുണ്ടായിരുന്നുവെന്ന് എനിക്കറിയില്ലായിരുന്നു.	അദ്ദേഹം അവിടെ ഉണ്ടായിരുന്നുവെന്ന് എനിക്കറിയില്ലായിരുന്നു.
401798	767746	eng	mal	What did you do yesterday evening?	നീ ഇന്നലെ വൈകുന്നേരം എന്താണ് ചെയ്തത്?	ഇന്നലെ വൈകുന്നേരം നിങ്ങൾ എന്താണ് ചെയ്തത്?
403382	666299	eng	mal	We expect a lot from him.	ഞങ്ങൾ അവനിൽ നിന്നും ഏറെ പ്രതീക്ഷിക്കുന്നു.	അവനിൽ നിന്ന് ഞങ്ങൾ ഒരുപാട് പ്രതീക്ഷിക്കുന്നു.
404295	651492	eng	mal	No one is working. Everyone's watching the World Cup.	ആരും ജോലി ചെയ്യുന്നില്ല. എല്ലാവരും ലോകകപ്പ് കാണുകയാണ്.	ആരും പ്രവർത്തിക്കുന്നില്ല. എല്ലാവരും ലോകകപ്പ് കാണുന്നു.
406243	1783285	eng	mal	Did you find the difference between these two photos?	ഈ രണ്ട് ചിത്രങ്ങൾ തമ്മിലുള്ള വ്യത്യാസം നീ കണ്ടുപിടിച്ചോ?	ഈ രണ്ട് ഫോട്ടോകളും തമ്മിലുള്ള വ്യത്യാസം നിങ്ങൾ കണ്ടെത്തിയോ?
410244	3178043	eng	mal	She is beautiful.	അവൾ സുന്ദരിയാണ്‌.	അവൾ സുന്ദരിയാണ്.
410751	789565	eng	mal	I like you.	എനിക്ക് നിന്നെ ഇഷ്ടമാണ്.	എനിക്ക് നിന്നെ ഇഷ്ടമാണ്.
416367	2766999	eng	mal	Where are you going?	എവിടെ പോകുന്നു	നിങ്ങൾ എവിടെ പോകുന്നു?
424866	2226843	eng	mal	I'm a new student.	ഞാന്‍ ഒരു പുതിയ വിദ്യാര്‍ഥി ആണ്.	ഞാൻ ഒരു പുതിയ വിദ്യാർത്ഥിയാണ്.
428402	4546232	eng	mal	What time is it?	സമയം എന്തായി?	ഏത് സമയത്താണ്?
431120	653460	eng	mal	Will you come back tomorrow?	നീ നാളെ തിരിച്ചു വരുമോ?	നിങ്ങൾ നാളെ മടങ്ങിവരുമോ?
433468	780412	eng	mal	I understand.	ഞാൻ മനസ്സിലാക്കുന്നു.	എനിക്ക് മനസ്സിലായി.
433652	891371	eng	mal	Don't touch it.	അത് തൊടരുത്	അത് തൊടരുത്.
433695	817283	eng	mal	Come along with us.	ഞങ്ങളുടെ കൂടെ വരൂ.	ഞങ്ങളോടൊപ്പം വരൂ.
433696	817283	eng	mal	Come with us.	ഞങ്ങളുടെ കൂടെ വരൂ.	ഞങ്ങളോടൊപ്പം വരൂ.
433727	2188437	eng	mal	I'm really tired.	ഞാന്‍ ശരിക്കും തളര്‍ന്നു.	ഞാൻ ശരിക്കും ക്ഷീണിതനാണ്.
434606	665315	eng	mal	Do you like snow?	നിനക്ക് മഞ്ഞ് ഇഷ്ടമാണോ?	നിങ്ങൾക്ക് മഞ്ഞ് ഇഷ്ടമാണോ?
434998	652233	eng	mal	He sells fruit.	അവന്‍ ഫലങ്ങള്‍ വില്‍ക്കുന്നു.	അവൻ ഫലം വിൽക്കുന്നു.
435040	781639	eng	mal	He weighs 70 kilos.	അവന് എഴുപത് കിലോ ഭാരമുണ്ട്.	അയാൾക്ക് 70 കിലോ ഭാരമുണ്ട്.
435422	654483	eng	mal	I hate coffee.	എനിക്ക് കാപ്പി ഇഷ്ടമല്ല.	ഞാൻ കോഫി വെറുക്കുന്നു.
436153	762070	eng	mal	How many guests are there?	എത്ര അതിഥികളുണ്ട്?	എത്ര അതിഥികൾ ഉണ്ട്?
436343	766725	eng	mal	I am from Egypt.	ഞാൻ ഈജിപ്തിൽ നിന്നാണ്.	ഞാൻ ഈജിപ്തിൽ നിന്നാണ്.
436433	800318	eng	mal	I am sure.	എനിക്ക് ഉറപ്പാണ്.	എനിക്ക് ഉറപ്പുണ്ട്.
436603	651940	eng	mal	I forgot.	ഞാന്‍ മറന്നു.	ഞാൻ മറന്നു.
436655	766344	eng	mal	I have a wooden table.	എനിക്കൊരു തടിമേശയുണ്ട്.	എനിക്ക് ഒരു മരം മേശയുണ്ട്.
436719	766444	eng	mal	I'll kill you.	ഞാൻ നിന്നെ കൊല്ലും.	ഞാൻ നിന്നെ കൊല്ലും.
436815	652202	eng	mal	I need a hammer.	എനിക്കൊരു ചുറ്റിക വേണം.	എനിക്ക് ഒരു ചുറ്റിക വേണം.
436979	781645	eng	mal	I teach English.	ഞാൻ ഇംഗ്ലീഷ് പഠിപ്പിക്കുന്നു.	ഞാൻ ഇംഗ്ലീഷ് പഠിപ്പിക്കുന്നു.
442957	766345	eng	mal	Please open the bottle.	ദയവായി ഈ കുപ്പി തുറക്കുക.	ദയവായി കുപ്പി തുറക്കുക.
449441	652232	eng	mal	We don't have time.	നമുക്ക് സമയമില്ല.	ഞങ്ങൾക്ക് സമയമില്ല.
449651	794030	eng	mal	My favourite sport is football.	കാൽപ്പന്താണ് എനിക്ക് എറ്റവും ഇഷ്ടമുള്ള കളി.	എന്റെ പ്രിയപ്പെട്ട കായികം ഫുട്ബോൾ ആണ്.
449699	784408	eng	mal	What should I do?	ഞാൻ എന്താണ് ചെയ്യേണ്ടത്?	ഞാൻ എന്തുചെയ്യണം?
451748	651477	eng	mal	No one lives in this building.	ഈ കെട്ടിടത്തില്‍ ആരും താമസിക്കുന്നില്ല.	ഈ കെട്ടിടത്തിൽ ആരും താമസിക്കുന്നില്ല.
452751	789568	eng	mal	He wrote one letter.	അവൻ ഒരു കത്തെഴുതി.	അദ്ദേഹം ഒരു കത്ത് എഴുതി.
452790	766727	eng	mal	Fish can't live out of water.	മത്സ്യങ്ങൾക്ക് വെള്ളത്തിന് പുറത്ത് ജീവിക്കാൻ സാധിക്കില്ല.	മത്സ്യങ്ങൾക്ക് വെള്ളത്തിൽ നിന്ന് ജീവിക്കാൻ കഴിയില്ല.
453512	781649	eng	mal	I don't have money, but I have dreams.	എനിക്ക് പണമില്ല, പക്ഷേ എനിക്ക് സ്വപ്നങ്ങളുണ്ട്.	എനിക്ക് പണമില്ല, പക്ഷെ എനിക്ക് സ്വപ്നങ്ങളുണ്ട്.
453869	789566	eng	mal	I have two brothers and a sister.	എനിക്ക് രണ്ട് സഹോദരന്മാരും ഒരു സഹോദരിയും ഉണ്ട്.	എനിക്ക് രണ്ട് സഹോദരന്മാരും ഒരു സഹോദരിയും ഉണ്ട്.
460058	792901	eng	mal	I lost my key.	എനിക്ക് എന്റെ താക്കോൽ നഷ്ടപ്പെട്ടു.	എനിക്ക് എന്റെ താക്കോൽ നഷ്ടപ്പെട്ടു.
461975	5494550	eng	mal	I am American.	ഞാൻ ഒരു അമേരിക്കൻ ആണ്.	ഞാൻ അമേരിക്കക്കാരനാണ്.
462774	716630	eng	mal	The main streets are very wide.	പ്രധാന വീഥികളെല്ലാം വളരെ വലുതാണ്.	പ്രധാന തെരുവുകൾ വളരെ വിശാലമാണ്.
463270	679362	eng	mal	This chair is too small.	ഈ കസേര വളരെ ചെറുതാണ്.	ഈ കസേര വളരെ ചെറുതാണ്.
464304	652231	eng	mal	Unfortunately, I cannot help them.	ദൗര്‍ഭാഗ്യവശാല്‍ എനിക്കവരെ സഹായിക്കാന്‍ കഴിയില്ല.	നിർഭാഗ്യവശാൽ, എനിക്ക് അവരെ സഹായിക്കാൻ കഴിയില്ല.
464386	792900	eng	mal	We had to shut the window because of the mosquitoes.	കൊതുകുകൾ കാരണം ഞങ്ങൾക്ക് ജനാല അടയ്ക്കേണ്ടി വന്നു.	കൊതുകുകൾ കാരണം ഞങ്ങൾക്ക് വിൻഡോ അടയ്ക്കേണ്ടിവന്നു.
464470	789022	eng	mal	Weather changes often.	കാലാവസ്ഥ എപ്പോഴും മാറിക്കൊണ്ടിരിക്കും.	കാലാവസ്ഥ പലപ്പോഴും മാറുന്നു.
464544	818982	eng	mal	What do you like to do?	നിനക്ക് എന്തു ചെയ്യാനാണ് ഇഷ്ടം.	നിങ്ങൾ എന്താണ് ചെയ്യാൻ ഇഷ്ടപ്പെടുന്നത്?
465974	2727646	eng	mal	What he did wasn't wrong.	അവൻ ചെയ്തത് എന്താണോ അത് തെറ്റല്ല.	അദ്ദേഹം ചെയ്തത് തെറ്റല്ല.
467341	651324	eng	mal	My son is taller than I am.	എന്റെ മകന് എന്നേക്കാള്‍ ഉയരമുണ്ട്.	എന്റെ മകൻ എന്നെക്കാൾ ഉയരത്തിലാണ്.
467668	652652	eng	mal	He came back home three days later.	അവന്‍ മൂന്ന് ദിവസം കഴിഞ്ഞ് വീട്ടില്‍ തിരിച്ചെത്തി.	മൂന്ന് ദിവസത്തിന് ശേഷം അദ്ദേഹം വീട്ടിൽ തിരിച്ചെത്തി.
467691	798487	eng	mal	There are many fish in this lake.	ഈ കായലിൽ വളരെയധികം മത്സ്യങ്ങളുണ്ട്.	ഈ തടാകത്തിൽ ധാരാളം മത്സ്യങ്ങളുണ്ട്.
471437	652386	eng	mal	As far as I know, he's an honest man.	എന്റെ അറിവില്‍ അവനൊരു സത്യസന്ധനമാണ്.	എനിക്കറിയാവുന്നിടത്തോളം, അവൻ സത്യസന്ധനായ ഒരു മനുഷ്യനാണ്.
475766	765259	eng	mal	Will it rain tomorrow?	നാളെ മഴ പെയ്യുമോ?	നാളെ മഴ പെയ്യുമോ?
477063	652334	eng	mal	Don't make noise.	ശബ്ദമുണ്ടാക്കരുത്.	ശബ്ദമുണ്ടാക്കരുത്.
478255	762069	eng	mal	He closed the door.	അവൻ വാതിൽ അടച്ചു.	അയാൾ വാതിൽ അടച്ചു.
480228	820233	eng	mal	Today is Independence Day.	ഇന്ന് സ്വാതന്ത്ര്യദിനമാണ്.	ഇന്ന് സ്വാതന്ത്ര്യ ദിനമാണ്.
488218	781624	eng	mal	She likes these cats.	അവൾക്ക് ഈ പൂച്ചകളെ ഇഷ്ടമാണ്.	അവൾക്ക് ഈ പൂച്ചകളെ ഇഷ്ടമാണ്.
492633	1778131	eng	mal	She thought that I was a doctor.	ഞാൻ ഒരു ഡോക്ടറാണെന്ന് അവൾ വിചാരിച്ചിരുന്നു.	ഞാൻ ഒരു ഡോക്ടറാണെന്ന് അവൾ കരുതി.
505718	652322	eng	mal	It's been a long time since I visited my grandmother.	ഞാന്‍ എന്റെ അമ്മൂമ്മയെ സന്ദര്‍ശിച്ചിട്ട് കുറെ നാളായി.	ഞാൻ എന്റെ മുത്തശ്ശിയെ സന്ദർശിച്ചിട്ട് വളരെക്കാലമായി.
506536	651381	eng	mal	I don't believe in God.	ഞാന്‍ ദൈവത്തില്‍ വിശ്വസിക്കുന്നില്ല.	ഞാൻ ദൈവത്തിൽ വിശ്വസിക്കുന്നില്ല.
506898	794068	eng	mal	There are forty students in our class.	ഞങ്ങളുടെ ക്ലാസ്സിൽ നാൽപ്പത് വിദ്യാർത്ഥികളുണ്ട്.	ഞങ്ങളുടെ ക്ലാസിൽ നാല്പതു വിദ്യാർത്ഥികളുണ്ട്.
509620	651480	eng	mal	What year were you born?	നിങ്ങള്‍ ഏതു വര്‍ഷമാണ് ജനിച്ചത്?	ഏത് വർഷമാണ് നിങ്ങൾ ജനിച്ചത്?
509620	2188439	eng	mal	What year were you born?	നിങ്ങള്‍ ഏതു വര്‍ഷം ആണ് ജനിച്ചത്‌ ?	ഏത് വർഷമാണ് നിങ്ങൾ ജനിച്ചത്?
516321	780453	eng	mal	Today is Monday.	ഇന്ന് തിങ്കളാഴ്ചയാണ്.	ഇന്ന് തിങ്കളാഴ്ചയാണ്.
517531	7922097	eng	mal	He stood up.	അയാള്‍ എഴുന്നേറ്റുനിന്നു.	അയാൾ എഴുന്നേറ്റു നിന്നു.
517531	7922098	eng	mal	He stood up.	അവന്‍ എഴുന്നേറ്റുനിന്നു.	അയാൾ എഴുന്നേറ്റു നിന്നു.
523903	766132	eng	mal	It's difficult to answer this question.	ഈ ചോദ്യത്തിന് ഉത്തരം പറയാൻ ബുദ്ധിമുട്ടാണ്.	ഈ ചോദ്യത്തിന് ഉത്തരം നൽകുന്നത് ബുദ്ധിമുട്ടാണ്.
525744	891372	eng	mal	Don't enter the room without permission.	അനുവാദമില്ലാതെ മുറിയിൽ പ്രവേശിക്കരുത്.	അനുമതിയില്ലാതെ മുറിയിൽ പ്രവേശിക്കരുത്.
526998	766729	eng	mal	He weighs ten more kilos than me.	അവന് എന്നേക്കാൾ പത്തു കിലോ കൂടുതലാണ്.	അവൻ എന്നെക്കാൾ പത്തു കിലോ ഭാരം കൂടി.
529843	710400	eng	mal	He can run faster than me.	അവന് എന്നേക്കാൾ വേഗത്തിൽ ഓടാൻ കഴിയും.	അവന് എന്നെക്കാൾ വേഗത്തിൽ ഓടാൻ കഴിയും.
542899	789588	eng	mal	I won't smoke from today on.	ഞാൻ ഇന്ന് മുതൽ പുകവലിക്കില്ല.	ഇന്ന് മുതൽ ഞാൻ പുകവലിക്കില്ല.
607736	1776833	eng	mal	Alan is a poet.	അലൻ ഒരു കവിയാണ്.	അലൻ ഒരു കവിയാണ്.
607750	766733	eng	mal	I'm with you.	ഞാൻ നിന്റെ കൂടെയുണ്ട്.	ഞാൻ നിങ്ങളോടൊപ്പമുണ്ട്.
611372	7896009	eng	mal	We want complete sentences.	പൂര്‍ണ വാക്യങ്ങളാണ് നമുക്ക് ആവശ്യം.	ഞങ്ങൾക്ക് പൂർണ്ണമായ വാക്യങ്ങൾ വേണം.
611373	7896017	eng	mal	Don't change sentences that are correct. You can, instead, submit natural-sounding alternative translations.	തെറ്റില്ലാത്ത വാക്യങ്ങളില്‍ മാറ്റം വരുത്തരുത്. ആവശ്യമെങ്കില്‍, കേട്ടാല്‍ സ്വാഭാവികതയുള്ള മറ്റൊരു വിവര്‍ത്തനം ചേര്‍ക്കാം.	ശരിയായ ശിക്ഷകൾ മാറ്റരുത്. പകരം സ്വാഭാവിക-സങ്കടിപ്പിക്കുന്ന ബദൽ വിവർത്തനങ്ങൾ നിങ്ങൾക്ക് സമർപ്പിക്കാം.
620619	762782	eng	mal	I visited him on Sunday morning.	ഞാൻ ഞായറാഴ്ച രാവിലെ അവനെ സന്ദർശിച്ചു.	ഞാൻ ഞായറാഴ്ച രാവിലെ അദ്ദേഹത്തെ സന്ദർശിച്ചു.
622262	770543	eng	mal	He must have left.	അവൻ പോയി കാണും.	അവൻ പോയിരിക്കണം.
623300	789025	eng	mal	Which came first, the chicken or the egg?	ഏതാണ് ആദ്യം വന്നത്, കോഴിയോ അതോ മുട്ടയോ?	ആദ്യം ഏതാണ്, ചിക്കനോ മുട്ടയോ?
641018	650749	eng	mal	I thought that he would come.	ഞാന്‍ അവന്‍ വരുമെന്ന് വിചാരിച്ചു.	അവൻ വരുമെന്ന് ഞാൻ കരുതി.
645080	650735	eng	mal	You must read this book.	നിങ്ങള്‍ ഈ പുസ്തകം വായിക്കണം.	നിങ്ങൾ ഈ പുസ്തകം വായിക്കണം.
646848	708477	eng	mal	I gave her her dictionary back.	ഞാൻ അവളുടെ നിഘണ്ടു അവൾക്ക് തിരിച്ചു കൊടുത്തു.	ഞാൻ അവളുടെ നിഘണ്ടു തിരികെ നൽകി.
649974	650682	eng	mal	Please tell us about your family.	ദയവായി നിങ്ങളുടെ കുടുംബത്തെ പറ്റി ഞങ്ങളോട് പറയൂ.	നിങ്ങളുടെ കുടുംബത്തെക്കുറിച്ച് ഞങ്ങളോട് പറയുക.
650268	650676	eng	mal	Suddenly he saw me.	പെട്ടെന്ന് അവന്‍ എന്നെ കണ്ടു.	പെട്ടെന്ന് അവൻ എന്നെ കണ്ടു.
650986	651275	eng	mal	She likes ice cream.	അവള്‍ക്ക് ഐസ് ക്രീം ഇഷ്ടമാണ്.	അവൾക്ക് ഐസ്ക്രീം ഇഷ്ടമാണ്.
651218	651279	eng	mal	Yesterday I bought a dog. Sadly my aunt cooked it for dinner.	ഇന്നലെ ഞാനൊരു നായയെ വാങ്ങിച്ചു. ദൗര്‍ഭാഗ്യവശാല്‍ എന്റെ മാമി അതിനെ അത്താഴത്തിന് പാചകം ചെയ്തു.	ഇന്നലെ ഞാൻ ഒരു നായ വാങ്ങി. സങ്കടത്തോടെ എന്റെ അമ്മായി അത്താഴത്തിന് പാചകം ചെയ്തു.
653060	653457	eng	mal	What do you see in the picture?	നീ ആ ചിത്രത്തില്‍ എന്താണ് കാണുന്നത്?	ചിത്രത്തിൽ നിങ്ങൾ എന്താണ് കാണുന്നത്?
653105	653455	eng	mal	A man has ten fingers.	ഒരു മനുഷ്യന് പത്ത് വിരലുകളുണ്ട്.	ഒരു മനുഷ്യന് പത്ത് വിരലുകളുണ്ട്.
653144	653454	eng	mal	There are twenty-four hours in a day.	ഒരു ദിവസത്തില്‍ ഇരുപത്തി നാല് മണിക്കൂര്‍ ഉണ്ട്.	ഒരു ദിവസം ഇരുപത്തിയഞ്ച് മണിക്കൂർ ഉണ്ട്.
662604	766723	eng	mal	She might come tomorrow.	അവൾ നാളെ വന്നേക്കും.	അവൾ നാളെ വന്നേക്കാം.
663084	762040	eng	mal	I work in a bank.	ഞാൻ ഒരു ബാങ്കിൽ ജോലി ചെയ്യുന്നു.	ഞാൻ ഒരു ബാങ്കിൽ ജോലി ചെയ്യുന്നു.
680125	794245	eng	mal	I sent it to you two days ago.	ഞാൻ രണ്ട് ദിവസം മുമ്പ് അത് നിനക്ക് അയച്ചു.	രണ്ട് ദിവസം മുമ്പ് ഞാൻ അത് നിങ്ങൾക്ക് അയച്ചു.
680634	780462	eng	mal	The sky was dark.	ആകാശം ഇരുണ്ടിരുന്നു.	ആകാശം ഇരുണ്ടതായിരുന്നു.
680720	781723	eng	mal	The distance from my home to yours is two kilometers.	എന്റെ വീട്ടിൽ നിന്നും നിന്റെ വീട് വരെ രണ്ട് കിലോമീറ്റർ ദൂരമുണ്ട്.	എന്റെ വീട്ടിൽ നിന്ന് നിങ്ങളിലേക്കുള്ള ദൂരം രണ്ട് കിലോമീറ്ററാണ്.
680748	780417	eng	mal	My throat is dry.	എന്റെ തൊണ്ട വരണ്ടിക്കുകയാണ്.	എന്റെ തൊണ്ട വരണ്ടതാണ്.
682455	781634	eng	mal	I have no wish to live in a large city.	ഒരു വലിയ നഗരത്തിൽ ജീവിക്കാൻ എനിക്ക് ഒരാഗ്രഹവുമില്ല.	ഒരു വലിയ നഗരത്തിൽ താമസിക്കാൻ എനിക്ക് ആഗ്രഹമില്ല.
682468	781052	eng	mal	The pyramids of Egypt are one of the seven wonders of the world.	ഈജിപ്തിലെ പിരമിഡുകൾ ലോകത്തിലെ ഏഴ് അത്ഭുതങ്ങളിൽ ഒന്നാണ്.	ലോകത്തിന്റെ ഏഴ് അത്ഭുതങ്ങളിലൊന്നാണ് ഈജിപ്തിന്റെ പിരമിഡുകള്.
688040	716626	eng	mal	Her beauty attracted everyone in the room.	അവളുടെ സൗന്ദര്യം മുറിയിലുണ്ടായിരുന്ന എല്ലാവരെയും ആകർഷിച്ചു.	അവളുടെ സൗന്ദര്യം മുറിയിലെ എല്ലാവരെയും ആകർഷിച്ചു.
689932	789024	eng	mal	Someone stole my bag.	ആരോ എന്റെ ബാഗ് മോഷ്ടിച്ചു.	ആരോ എന്റെ ബാഗ് മോഷ്ടിച്ചു.
704969	776093	eng	mal	She'll be seventeen in February.	അവൾക്ക് ഫെബ്രുവരിയിൽ പതിനേഴ് തികയും.	അവൾ ഫെബ്രുവരി പതിനേഴ് ആയിരിക്കും.
707423	780457	eng	mal	She left without saying even a single word.	ഒരു വാക്ക് പോലും മിണ്ടാതെ അവൾ പോയി.	ഒരക്ഷരം പോലും പറയാതെ അവൾ പോയി.
718392	759858	eng	mal	This novel is very difficult to understand.	ഈ നോവൽ മനസ്സിലാക്കാൻ വളരെ പ്രയാസമാണ്.	ഈ നോവൽ മനസ്സിലാക്കാൻ വളരെ ബുദ്ധിമുട്ടാണ്.
742119	772224	eng	mal	David can't be at home.	ഡേവിഡ് വീട്ടിൽ കാണാൻ വഴിയില്ല.	ഡേവിഡിന് വീട്ടിൽ വരാൻ കഴിയില്ല.
748550	766732	eng	mal	People love dogs.	ആൾക്കാർക്ക് നായകളെ ഇഷ്ടമാണ്.	ആളുകൾ നായ്ക്കളെ സ്നേഹിക്കുന്നു.
749761	762042	eng	mal	He asked my mother.	അവൻ എന്റെ അമ്മയോടു ചോദിച്ചു.	അയാൾ എന്റെ അമ്മയോട് ചോദിച്ചു.
750879	817310	eng	mal	This dictionary isn't mine.	ഈ നിഘണ്ടു എന്റേതല്ല.	ഈ നിഘണ്ടു എന്റേതല്ല.
756497	924864	eng	mal	Is that a red pen?	അതൊരു ചുവന്ന പേനയാണോ?	അതൊരു ചുവന്ന പേനയാണോ?
757376	5494132	eng	mal	What's the time?	സമയം എത്രയായി?	എന്താണ് സമയം?
762691	794244	eng	mal	I'm against the war.	ഞാൻ യുദ്ധത്തിനെതിരെയാണ്.	ഞാൻ യുദ്ധത്തിന് എതിരാണ്.
